num_epochs;batch_size;hidden_size;learning_rate;lr_decay;reg;norm_layer;history_loss_train;history_loss_validation;best_model_valid_accuracy;early_stopped_valid_accuracy;is_early_stopped;train_valid_loss_hist_plot_path;valid_accuracy_plot_path;path_pre_train_filter_plots;path_post_train_filter_plots;best_model_test_accuracy;early_stopped_best_accuracy
50;200;[128, 512, 512, 512, 512];0.001;0.95;0.005;BN;[0.007693571949491695, 0.006277053458350046, 0.0057894558675435125, 0.005548732616463486, 0.0051908769315602826, 0.004840930020322605, 0.00442612076657159, 0.004061020913172742, 0.0037406325607883687, 0.0034186130713443367, 0.0031944374022435168, 0.0028766795725238565, 0.00265933397290658, 0.002470307205404554, 0.0022638287227980947, 0.002096364863673035, 0.0019197070793229706, 0.0018159646747671829, 0.0016804339608975818, 0.0015756319353775101, 0.0014877999747286038, 0.0014189573261810808, 0.001369804379891376, 0.0012956781113634304, 0.0012645535061554033, 0.0012786796397092392, 0.0012578740168590935, 0.0012240118177569643, 0.0011779442618087847, 0.0011212942022450116, 0.001113183223775455, 0.0010962925334366, 0.0010864764500637444, 0.0011043045788395162, 0.0014042157451717222];[0.00805698549747467, 0.006436665654182434, 0.008565778851509094, 0.005614670217037201, 0.004639088869094849, 0.004307530641555786, 0.0043011726140975955, 0.0042658960223197935, 0.003160782039165497, 0.003779308199882507, 0.003191643476486206, 0.003355285048484802, 0.003387836813926697, 0.002916083335876465, 0.003487800896167755, 0.00293016117811203, 0.0033218072652816772, 0.0030275636315345764, 0.0028888022601604463, 0.0028697056770324706, 0.0031088180541992186, 0.003225765287876129, 0.0031260769069194794, 0.003141164183616638, 0.0032310356199741364, 0.0034772477746009825, 0.0031615948379039764, 0.002872584879398346, 0.0030417419373989104, 0.0032395121455192567, 0.002843687206506729, 0.0028553091883659364, 0.002947989046573639, 0.003080154776573181, 0.004122587621212006];84.1;78.0;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.001_0.95_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.001_0.95_0.005.png;./pre_training_filters/pre_training_filters_50_200_0.001_0.95_0.005.png;./post_training_filters/post_training_filters_50_200_0.001_0.95_0.005.png;77.3;77.3
50;200;[128, 512, 512, 512, 512];0.001;0.9;0.001;BN;[0.00722915517310707, 0.005428323903862311, 0.004725847930324321, 0.004245540492388667, 0.0038456682538499636, 0.0034592026885674923, 0.003034567609733465, 0.002634295868630312, 0.0022557871803945426, 0.0019193685681236034, 0.0016444839418542627, 0.001410701436655862, 0.0012402218644108091, 0.001139107196610801, 0.0010768560910103273, 0.0010448811951340462, 0.0010157714104469943, 0.0009840005890143161, 0.000963876985469643, 0.0009451176212454329, 0.0009514898227489725, 0.0009682841296402776, 0.0009478902842621414, 0.0009649856151366721, 0.0009380485147845989, 0.0009917643462516823];[0.0059072434902191166, 0.004135226845741272, 0.004696170687675476, 0.004926719844341278, 0.00343203741312027, 0.0032721080183982848, 0.0029473708868026733, 0.002910540074110031, 0.0034254835247993468, 0.0030106714367866515, 0.002858770251274109, 0.0027881559729576112, 0.0031286482512950897, 0.0026379430294036863, 0.0027135041654109955, 0.002582079201936722, 0.0029637405276298524, 0.00256501305103302, 0.002460254967212677, 0.002381949782371521, 0.00241051322221756, 0.0024095875322818756, 0.0023703685402870177, 0.002318107545375824, 0.0024766333997249604, 0.0037000505328178405];87.8;80.6;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.001_0.9_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.001_0.9_0.001.png;./pre_training_filters/pre_training_filters_50_200_0.001_0.9_0.001.png;./post_training_filters/post_training_filters_50_200_0.001_0.9_0.001.png;77.5;77.5
50;200;[128, 512, 512, 512, 512];0.001;0.9;0.005;BN;[0.007657759921891349, 0.00621134753859773, 0.005670343829660999, 0.005364476290284371, 0.004956700805498629, 0.004633645164723299, 0.004316224734393918, 0.003957373703012661, 0.0035291681678927675, 0.0031746135129004107, 0.0027743041722141965, 0.0024238491940255067, 0.0021060905711991445, 0.0018357795148479694, 0.0015717476621574286, 0.0014039107898668366, 0.001269186685279924, 0.001151995202716516, 0.001093675769409355, 0.0010908507464491592, 0.001078128057779098, 0.0010625486237053968, 0.0010849723631934244, 0.0010631714037486486, 0.00105434229209715, 0.0010466007882235, 0.0010430539159142242, 0.00105162257442669, 0.001049799658814255, 0.0010491596276358682];[0.007322945594787598, 0.006137603402137756, 0.00627849817276001, 0.005364111363887787, 0.005313792824745178, 0.004625561833381653, 0.0046856473684310914, 0.0036596038937568662, 0.003307707190513611, 0.003473625957965851, 0.0030964969992637635, 0.0034095701575279237, 0.0025633263289928437, 0.0026577034294605257, 0.0025418149530887606, 0.0025928181409835814, 0.002682971328496933, 0.002612044781446457, 0.002673911988735199, 0.0024402312338352205, 0.0023252813816070556, 0.002428208589553833, 0.002481915831565857, 0.002514374554157257, 0.002697078436613083, 0.002533362179994583, 0.002438012272119522, 0.0024471980929374696, 0.0025396120250225068, 0.002558586239814758];86.8;84.8;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.001_0.9_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.001_0.9_0.005.png;./pre_training_filters/pre_training_filters_50_200_0.001_0.9_0.005.png;./post_training_filters/post_training_filters_50_200_0.001_0.9_0.005.png;84.4;84.4
50;200;[128, 512, 512, 512, 512];0.002;0.99;0.001;BN;[0.007850429320821957, 0.0060592486335306756, 0.005371580940120075, 0.004771058532656455, 0.004331385059016092, 0.003995848031676546, 0.0037116197213834645, 0.0035323966802382955, 0.003342442988132944, 0.0031743225960098966, 0.00298934233979303, 0.0028484882414340973, 0.002737496199656506, 0.002656068086015935, 0.002570757887193135, 0.0024875984441260902, 0.0024201674327558403, 0.0022756766579589065, 0.0022902375198140435, 0.002205258081762158, 0.002133769685516552, 0.0020985814381618887, 0.002067503378099325, 0.002006135021545449, 0.0019554180959049537, 0.001976178804222418];[0.006391224503517151, 0.005324095726013184, 0.004667558372020721, 0.004109963178634644, 0.0038974844217300416, 0.0034207743406295776, 0.003711551129817963, 0.00374566912651062, 0.003937240064144134, 0.002900713920593262, 0.0032903494238853454, 0.0033100555539131164, 0.003294948160648346, 0.003121751427650452, 0.003997081995010376, 0.00333674281835556, 0.003020596265792847, 0.003165954947471619, 0.0034133160710334777, 0.003180019974708557, 0.00318809574842453, 0.0028704796135425566, 0.003308238625526428, 0.0032694175839424132, 0.003534240901470184, 0.003846491456031799];82.0;79.5;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.002_0.99_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.002_0.99_0.001.png;./pre_training_filters/pre_training_filters_50_200_0.002_0.99_0.001.png;./post_training_filters/post_training_filters_50_200_0.002_0.99_0.001.png;79.3;79.3
50;200;[128, 512, 512, 512, 512];0.002;0.99;0.005;BN;[0.008278835194451469, 0.007128247382689495, 0.006521640753259464, 0.005818603035138578, 0.005255641905628905, 0.004861028715055816, 0.004662578980533444, 0.004500739698507348, 0.004327926556674802, 0.004255354223202686, 0.0041332528749290776, 0.0040445431142437215, 0.00400928327866963, 0.0039161884492757365, 0.003833534145841793, 0.003829351017669756, 0.0037378434100929572, 0.003686819171418949, 0.0036345192899509353, 0.0036148064087848275, 0.0035843812227249147, 0.0035204843744939688, 0.0034945610335894994];[0.009484495282173157, 0.009158894419670105, 0.0067892071008682255, 0.006340623140335083, 0.005340646803379059, 0.005895340085029602, 0.003993093311786652, 0.0038810776472091675, 0.003798791289329529, 0.003835797369480133, 0.003812641739845276, 0.003714984357357025, 0.0033393953442573546, 0.003386700093746185, 0.003517350971698761, 0.0035990235805511473, 0.0033258119821548463, 0.0033848821520805357, 0.0035292198061943054, 0.003700244426727295, 0.003349336624145508, 0.00328268700838089, 0.00543240237236023];79.1;66.8;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.002_0.99_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.002_0.99_0.005.png;./pre_training_filters/pre_training_filters_50_200_0.002_0.99_0.005.png;./post_training_filters/post_training_filters_50_200_0.002_0.99_0.005.png;67.2;67.2
50;200;[128, 512, 512, 512, 512];0.002;0.95;0.001;BN;[0.007829941170556205, 0.00603316039211896, 0.005285584575059462, 0.004715475491115025, 0.004217800090507585, 0.0038062031658328307, 0.003507099695351659, 0.0032398060383845347, 0.002981173158908377, 0.002772436991638067, 0.0025116996929353597, 0.0023590054603255524, 0.0021754146668375757, 0.0019919231400197866, 0.0018521067235542804, 0.0017825734445026942, 0.001608424089392837, 0.0015656835753090528, 0.0015044167747302931];[0.006143078684806824, 0.007017360687255859, 0.005721437394618988, 0.004728470861911774, 0.004351221740245819, 0.003220328986644745, 0.0034475404620170594, 0.0033670976758003236, 0.003541906237602234, 0.0030433374643325808, 0.0029633721113204955, 0.0028691518306732176, 0.0030985456109046934, 0.0029782130718231203, 0.0030818802118301393, 0.003337981343269348, 0.0031276130080223085, 0.003558194041252136, 0.003842036485671997];82.9;80.3;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.002_0.95_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.002_0.95_0.001.png;./pre_training_filters/pre_training_filters_50_200_0.002_0.95_0.001.png;./post_training_filters/post_training_filters_50_200_0.002_0.95_0.001.png;82.0;82.0
50;200;[128, 512, 512, 512, 512];0.002;0.95;0.005;BN;[0.008287015236153895, 0.0070306675507097825, 0.006458332740530676, 0.005674754529583211, 0.0050439601358102295, 0.004686934822676133, 0.0043932713343172655, 0.004195994986563313, 0.004043822154706838, 0.003882523651025733, 0.003742335481303079, 0.003603603085693048, 0.003472901962241348, 0.003349184825712321, 0.0032166797141639555, 0.003096334102202435, 0.0029445861876010895, 0.0028627714940479823, 0.002765335747782065, 0.0026570115557738713, 0.0025556759505855793, 0.0024332187571087663, 0.002338476494258764, 0.0022406975195115924, 0.0021437457872896777, 0.002072938251252077, 0.0019514979379517692, 0.0018997536520568691, 0.001816501649058595, 0.0017588438969485614, 0.0016836105889203596];[0.009297072649002076, 0.008518703937530517, 0.006846688389778137, 0.005093228578567505, 0.004620327889919281, 0.004549596726894378, 0.0045393072962760924, 0.003758375883102417, 0.003916737854480743, 0.0036078943014144897, 0.00383369117975235, 0.0032462387681007386, 0.003183528959751129, 0.003544871628284454, 0.003210719645023346, 0.0035852267742156984, 0.0033757816553115845, 0.0033101107478141784, 0.003529838740825653, 0.0032020676732063295, 0.0030421751141548156, 0.0030366535782814026, 0.003131606101989746, 0.0035155659914016726, 0.0034975931644439695, 0.003324058651924133, 0.0034106099605560303, 0.0034844564199447634, 0.003388425052165985, 0.003419332027435303, 0.00403840708732605];80.7;77.6;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.002_0.95_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.002_0.95_0.005.png;./pre_training_filters/pre_training_filters_50_200_0.002_0.95_0.005.png;./post_training_filters/post_training_filters_50_200_0.002_0.95_0.005.png;77.0;77.0
50;200;[128, 512, 512, 512, 512];0.002;0.9;0.001;BN;[0.007890678050566693, 0.006011965053422111, 0.0052239212819508146, 0.0045736726656252025, 0.0039825957003904846, 0.0035743524845765562, 0.003174470825462925, 0.0028522949042368907, 0.0024900812683056814, 0.0021853342524596623, 0.0018792726014341626, 0.0016849100772215395, 0.0014591098464265162, 0.0013267933847952863, 0.0012126900273926404, 0.0011049032813432265, 0.0010742566834907143, 0.0010403760492193456, 0.000977482901543987, 0.0009547623636163011, 0.0009585960642719756, 0.000983368390068716, 0.0009853655989376865, 0.0009541207305630859, 0.0009661770222746596, 0.001027799464762211];[0.007772919654846192, 0.006089622855186463, 0.0051678547859191895, 0.004534652054309845, 0.0033735529780387877, 0.0034655371308326723, 0.003287924289703369, 0.002695794939994812, 0.0030214457511901853, 0.0028918859958648683, 0.0028104128241539, 0.0034246771931648254, 0.003014652580022812, 0.0033385191559791565, 0.0035691731572151182, 0.0034992283582687377, 0.0034732583165168764, 0.003166042387485504, 0.0032747121453285217, 0.0031752997040748595, 0.003224251925945282, 0.0032832169532775878, 0.0032495484948158264, 0.0033252516984939575, 0.0032314136624336243, 0.0032795482277870177];85.7;83.4;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.002_0.9_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.002_0.9_0.001.png;./pre_training_filters/pre_training_filters_50_200_0.002_0.9_0.001.png;./post_training_filters/post_training_filters_50_200_0.002_0.9_0.001.png;84.0;84.0
50;200;[128, 512, 512, 512, 512];0.002;0.9;0.005;BN;[0.008307144858399215, 0.006995406493848684, 0.0063864385911396575, 0.005595097083218243, 0.004911200462555399, 0.0044414992247309, 0.0041129960016328465, 0.0038521931013282464, 0.003585507392883301, 0.0033602502978577905, 0.0030912096847076805, 0.0028674649006249953, 0.0026451051794752784, 0.0024402091083477956, 0.002211609406738865, 0.0020241646912633154, 0.0018583795026857026, 0.0017216336721060227, 0.001551835587438272, 0.0014570984317331898, 0.0013397379237778332, 0.0012943512487168215, 0.0012403464186556486, 0.001194543937335209, 0.0011616464591756158, 0.0011624388214276761, 0.0011360205874151113, 0.001116878651842779, 0.0011252320941005434, 0.0011117322992305367, 0.0010941948318968014, 0.0011055783088109931, 0.0011016894169912047, 0.0010987656134731915, 0.0010952888489985952, 0.0010768051713096853, 0.0010835928725344793, 0.001070294578768769, 0.0010739884881340728, 0.0010906672860894885, 0.0010855275422942882, 0.0010725066412468345, 0.0010927700932536807, 0.0010892507792735586, 0.001058339550178878];[0.007878361344337463, 0.008372660636901855, 0.0064008221626281735, 0.004726288318634034, 0.004296067297458649, 0.0035675035119056703, 0.0038525071144104002, 0.003582778334617615, 0.003708674192428589, 0.0029386063814163207, 0.0031207948327064516, 0.0031061907410621643, 0.0029045881032943727, 0.003085014194250107, 0.0030977481603622434, 0.0029756656885147094, 0.003071005433797836, 0.00319626584649086, 0.0030739087462425233, 0.0031527802944183348, 0.0032161729931831358, 0.003270966112613678, 0.003212096869945526, 0.0031256868839263916, 0.0032243598103523256, 0.0031854496002197267, 0.003219371318817139, 0.003197924017906189, 0.0030817004442214965, 0.0031518031358718874, 0.003220319479703903, 0.0031416595578193664, 0.003191460371017456, 0.0031530492305755615, 0.003208834409713745, 0.003161738038063049, 0.0031979818344116213, 0.0031961255371570586, 0.0032037202417850496, 0.0032380226254463194, 0.0031574844121932985, 0.003182741582393646, 0.0031791263818740844, 0.003163415163755417, 0.0031779402792453766];83.6;82.8;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.002_0.9_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.002_0.9_0.005.png;./pre_training_filters/pre_training_filters_50_200_0.002_0.9_0.005.png;./post_training_filters/post_training_filters_50_200_0.002_0.9_0.005.png;80.3;80.3
50;200;[128, 512, 512, 512, 512];0.01;0.99;0.001;BN;[0.009297154757441306, 0.006649020039305395, 0.006058848494169663, 0.005771173473523588, 0.005599830286843436, 0.005408844382179027, 0.005299844583686517, 0.005191388070583344, 0.005152654125982401, 0.0050892401179488825, 0.005052164612984171, 0.004958381656481295, 0.0049322618160929, 0.004895746323527122, 0.004844400495898967, 0.004814129500972981, 0.004784812073318326, 0.004796231590971655, 0.004728070997461981, 0.00469138630069032, 0.004713250989816627, 0.004635637728535399, 0.00463971667751974, 0.004605171796010465, 0.004615932387965066];[0.006967586636543274, 0.005569795370101929, 0.006033626914024353, 0.005060214519500733, 0.0051080771684646606, 0.0054246819615364076, 0.004631216168403626, 0.005638196349143982, 0.0064987922906875615, 0.006017570853233337, 0.0055480731725692746, 0.004938617944717407, 0.004403279960155487, 0.0043455690741539005, 0.004929746389389038, 0.00433260178565979, 0.003853787124156952, 0.005640579700469971, 0.004065145254135132, 0.004802172601222992, 0.004453131794929504, 0.0049465782046318055, 0.004227952659130096, 0.004203662633895874, 0.00894482910633087];74.7;50.8;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.01_0.99_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.01_0.99_0.001.png;./pre_training_filters/pre_training_filters_50_200_0.01_0.99_0.001.png;./post_training_filters/post_training_filters_50_200_0.01_0.99_0.001.png;49.9;49.9
50;200;[128, 512, 512, 512, 512];0.01;0.99;0.005;BN;[0.010005044501654957, 0.007641490165068179, 0.0070542211216323225, 0.006729932096539711, 0.006544816819988951, 0.006432888544335658, 0.006373290516892258, 0.006296862285964343, 0.006223775160555937, 0.0062059944770774065, 0.00611268416716128, 0.006145500458016688, 0.006050393234710304, 0.006052014564981266, 0.006042444053961306, 0.0060104677932603014];[0.015025808334350585, 0.008508752226829529, 0.009862383365631104, 0.006759772419929504, 0.007173097610473632, 0.007430382490158081, 0.00584447968006134, 0.00672019875049591, 0.00657561194896698, 0.006831533193588256, 0.006447110891342163, 0.006221331119537353, 0.005780557632446289, 0.005178730487823486, 0.006036024689674378, 0.009019750952720642];64.8;44.6;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.01_0.99_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.01_0.99_0.005.png;./pre_training_filters/pre_training_filters_50_200_0.01_0.99_0.005.png;./post_training_filters/post_training_filters_50_200_0.01_0.99_0.005.png;44.7;44.7
50;200;[128, 512, 512, 512, 512];0.01;0.95;0.001;BN;[0.00948301246944739, 0.0068127803924132365, 0.006023160671701237, 0.005734029398888957, 0.005437165167866921, 0.005219639539718628, 0.005093794842155612, 0.004926076195677933, 0.004851955200944628, 0.004744122356784587, 0.004613751665670044, 0.004537723499901441, 0.0044598695514153465, 0.004390733467072857, 0.004297081991117828, 0.00424705171585083, 0.004180043491781974, 0.004082446160365124, 0.00404725092771102];[0.009722543954849243, 0.006324745535850525, 0.006329868316650391, 0.004875248074531555, 0.005774796843528747, 0.004621686041355133, 0.004535163819789886, 0.005492060780525208, 0.004318501830101013, 0.004208869457244873, 0.004240064203739166, 0.004094950914382935, 0.004020230293273926, 0.0042359580397605895, 0.00373452365398407, 0.003813185751438141, 0.003720077931880951, 0.0034756993055343626, 0.004789528846740723];77.1;68.5;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.01_0.95_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.01_0.95_0.001.png;./pre_training_filters/pre_training_filters_50_200_0.01_0.95_0.001.png;./post_training_filters/post_training_filters_50_200_0.01_0.95_0.001.png;67.4;67.4
50;200;[128, 512, 512, 512, 512];0.01;0.95;0.005;BN;[0.00984546098173881, 0.0074889069673966385, 0.0069026388976038714, 0.006582560030781493, 0.0063860848825805045, 0.006213051749735463, 0.006094892730518263, 0.006000856687827986, 0.0059592180069611995, 0.0058370542806022024, 0.005843336309705462, 0.005700567404834591, 0.005668845866407667, 0.005630878944786227, 0.005566120302190586];[0.008324666619300843, 0.007504720091819763, 0.006726163268089294, 0.006995207309722901, 0.00658478319644928, 0.0059290329217910765, 0.005734752416610717, 0.005620546579360962, 0.005262332081794739, 0.005756860971450806, 0.005167624950408936, 0.0049211690425872805, 0.0053308988213539125, 0.005234029591083527, 0.005843313574790955];66.1;58.7;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.01_0.95_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.01_0.95_0.005.png;./pre_training_filters/pre_training_filters_50_200_0.01_0.95_0.005.png;./post_training_filters/post_training_filters_50_200_0.01_0.95_0.005.png;60.6;60.6
50;200;[128, 512, 512, 512, 512];0.01;0.9;0.001;BN;[0.009307643880649488, 0.006634947689212098, 0.005916490558458835, 0.0055748090792675405, 0.005328748254143462, 0.005070194430497228, 0.004886930848870958, 0.004756960406595347, 0.004585017645845608, 0.0044470099916263505, 0.004364621628303917, 0.004232344694283544, 0.004093248041308656, 0.00395404635156904, 0.0038724191870008196, 0.0037580744161897777, 0.0036582073326013524, 0.0035006470680236817, 0.0034189112137775033, 0.0033198637341966433, 0.0032567710049298346, 0.0031282549853227574, 0.0030521038533473503, 0.0029802848076333805, 0.002855212448202834, 0.0028166480934133336, 0.0027157378883994354, 0.002653488111131045, 0.0025945879707531053, 0.0025632665285042354, 0.002499175038872933, 0.002462366896016257, 0.002407778523406204, 0.0023804856447540985, 0.002345003603672495];[0.007256596922874451, 0.006247175574302674, 0.005144923329353333, 0.004752200782299041, 0.005335430204868316, 0.005052766978740692, 0.004199696898460388, 0.004833463370800018, 0.0051844769716262815, 0.004036040902137756, 0.00401388144493103, 0.004008955180644989, 0.003892686069011688, 0.0035229570269584656, 0.003573967814445496, 0.0035223071575164796, 0.003500001072883606, 0.0037532123327255248, 0.0036546443700790406, 0.003605917990207672, 0.003539040684700012, 0.003549211084842682, 0.003616283655166626, 0.0035931931138038636, 0.003650456249713898, 0.0036378393173217773, 0.0038192206621170044, 0.0036338965892791747, 0.003776534914970398, 0.0038429636359214783, 0.0038734747767448425, 0.0038737887740135195, 0.003945706248283386, 0.003957741737365723, 0.0040350638031959535];78.1;76.6;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.01_0.9_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.01_0.9_0.001.png;./pre_training_filters/pre_training_filters_50_200_0.01_0.9_0.001.png;./post_training_filters/post_training_filters_50_200_0.01_0.9_0.001.png;78.1;78.1
50;200;[128, 512, 512, 512, 512];0.01;0.9;0.005;BN;[0.00991225834282077, 0.00746346754687173, 0.006852989167583232, 0.006519680677628031, 0.006302296499816739, 0.006146140808961829, 0.005977856477912592, 0.005877988156007261, 0.005759075496877943, 0.005712207660383108, 0.005525934175569184, 0.005483097763694062, 0.005394607068324575, 0.005283764438969748, 0.005188359061065986, 0.005130364370589354, 0.005089253445060886, 0.00498679825116177, 0.004941274561444107, 0.004870058002520581, 0.004803029943485649, 0.0047740361678357025, 0.004698056169918605, 0.004661199857994002, 0.004605183590431603, 0.004586509100028446, 0.004526894559665602, 0.004479242614337377, 0.004431089334341945, 0.0044234446639917335, 0.004379871802670615, 0.004359277244733305, 0.004314788498440567, 0.004274418201981759, 0.0042672571247937725, 0.004253567272303056, 0.004220940347836942, 0.004192852808504689, 0.004198859101655532, 0.0041759007354171904, 0.004143519860141131, 0.004133589806605359, 0.004137221528559315, 0.004109823038383406, 0.004110105997445632, 0.004089470950924621];[0.011590637683868409, 0.007447551608085632, 0.007533404588699341, 0.010150478482246398, 0.006925396084785461, 0.006366584897041321, 0.007352692246437073, 0.009257695078849793, 0.005194662749767304, 0.005793265342712402, 0.005532224774360657, 0.005026844918727875, 0.005376700103282928, 0.004828405439853668, 0.004602929949760437, 0.004729135692119598, 0.0050597267746925354, 0.004529025793075562, 0.004536505341529846, 0.0044177335500717166, 0.004295497596263885, 0.004311977863311767, 0.004464835703372956, 0.004348986625671387, 0.004225988328456879, 0.00410306841135025, 0.004234077751636505, 0.004104401290416717, 0.003949005484580994, 0.0039788903594017025, 0.003978996455669403, 0.003969290018081665, 0.003983022034168243, 0.003994087636470795, 0.004084482014179229, 0.003960212767124176, 0.0039663204550743104, 0.00400711727142334, 0.003969838798046112, 0.003973501622676849, 0.0038927226662635803, 0.003990615487098694, 0.003949841797351837, 0.0039304176568984986, 0.003983177542686463, 0.003951363027095795];73.8;71.4;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.01_0.9_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.01_0.9_0.005.png;./pre_training_filters/pre_training_filters_50_200_0.01_0.9_0.005.png;./post_training_filters/post_training_filters_50_200_0.01_0.9_0.005.png;72.9;72.9
50;400;[128, 512, 512, 512, 512];0.001;0.99;0.001;BN;[0.0038515720474041576, 0.0027618530731860214, 0.002371359887888761, 0.0021682797045242497, 0.002010352636982755, 0.0018843099995841826, 0.001746947068751343, 0.0016297504172577122, 0.0014915014791294812, 0.001378850381427664, 0.0012923942421509968, 0.0011786675216948115, 0.0010998106535857286, 0.0010432823674707877, 0.0009631222026134894, 0.0008882884984093953, 0.0008678295475438359, 0.0008129942910821457, 0.0007733201474799373, 0.0007700300510457861, 0.0007606032066713504, 0.0007081653795591215, 0.0007120122763562978, 0.0007057612198518543, 0.000651097160165872, 0.0006659075118056158, 0.0006659156919979468, 0.0006568995845027087, 0.0006915200604655879, 0.0006602602452039719, 0.0006205066229875495, 0.0006147812022183969, 0.0005764888030120997, 0.0006125492172512582, 0.0006893928143067088, 0.0006375850773439175, 0.0005987489253767138, 0.0006128983223825936];[0.003129357894261678, 0.0024967834850152335, 0.002151815096537272, 0.0018785630166530609, 0.0020985501011212665, 0.0017271751165390014, 0.0019002573192119598, 0.0017189442614714305, 0.001609759877125422, 0.0017051931718985239, 0.001999344726403554, 0.0015920881430308024, 0.002120452622572581, 0.0013777491450309752, 0.0015471944709618886, 0.002039108177026113, 0.0014657873411973318, 0.002244243820508321, 0.0019487416744232177, 0.0021909583111604054, 0.0019425834715366365, 0.0016332207123438518, 0.0018613084654013315, 0.0023530007402102152, 0.001895499179760615, 0.002245132178068161, 0.0017534618079662323, 0.0018239934742450715, 0.0019417815407117207, 0.0016368986666202546, 0.0019159450630346934, 0.0018384130795796713, 0.0019007764756679534, 0.0019305890301863353, 0.001877728948990504, 0.0017708983520666759, 0.0021370665232340494, 0.0022843902309735617];82.7;78.2;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.001_0.99_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.001_0.99_0.001.png;./pre_training_filters/pre_training_filters_50_400_0.001_0.99_0.001.png;./post_training_filters/post_training_filters_50_400_0.001_0.99_0.001.png;79.23;79.23
50;400;[128, 512, 512, 512, 512];0.001;0.99;0.005;BN;[0.0038836442309666454, 0.003002517829096414, 0.0027177191216771197, 0.002616726932971458, 0.0024943100921506803, 0.0024068792903326392, 0.0023559631080162236, 0.002283685155273453, 0.0021710626126789467];[0.0031412895520528156, 0.002793136239051819, 0.0036852831641832986, 0.003167974948883057, 0.002369856983423233, 0.002644229233264923, 0.0029079434275627136, 0.0022685616215070087, 0.003776485522588094];69.0;47.8;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.001_0.99_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.001_0.99_0.005.png;./pre_training_filters/pre_training_filters_50_400_0.001_0.99_0.005.png;./post_training_filters/post_training_filters_50_400_0.001_0.99_0.005.png;48.48;48.48
50;400;[128, 512, 512, 512, 512];0.001;0.95;0.001;BN;[0.0038146474715170823, 0.002731374829280667, 0.0023566708901548773, 0.002098221970282919, 0.001925575009933332, 0.0017599505610097716, 0.001639172542628234, 0.001469065892260249, 0.0013373305763655563, 0.0011820899622469413, 0.0010854050165754023, 0.0009756279815503252, 0.0008644031497036538, 0.0007814071315333126, 0.0007161398122950298];[0.0028934940695762635, 0.0025947497288386027, 0.0018446472783883413, 0.002189975182215373, 0.0017064168552557628, 0.0021789246797561646, 0.001578113834063212, 0.0014790685971577961, 0.00162258376677831, 0.0014525295794010162, 0.001348387449979782, 0.0017912651598453522, 0.0018438800672690074, 0.0016095920900503794, 0.002386728624502818];82.3;76.0;True;./train_valid_history_plots/train_val_loss_hist_50_400_0.001_0.95_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_400_0.001_0.95_0.001.png;./pre_training_filters/pre_training_filters_50_400_0.001_0.95_0.001.png;./post_training_filters/post_training_filters_50_400_0.001_0.95_0.001.png;74.34;74.34
